#,NAME,REGION,PROVINCE,YEAR,TYPE,DURATION,WIND,INTENSITY,SIGNAL,POP,DEN,AI,PR,DR,SR,FLR,HP,HS,HMA,HMB,HMC,HMD,CASUALTIES,DAMAGED HOUSES,DAMAGED PROPERTIES
1582,Kabayan,III,Pampanga,2015,3,3,95,985,1,2609744,1264,247163.6287,7.384539706,52,97,92.27331212,168,1910,32793.15002,408075.6406,13532.32514,6928.550407,0,2,0
1581,Kabayan,III,Zambales,2015,3,3,95,985,1,823888,216,247163.6287,16.3867268,59,95,92.27331212,168,1910,16719.46134,130711.7269,14163.5976,2290.790774,0,2,0
442,Karen,CAR,Abra,2008,4,5,140,988.7,2,232206.1877,55.29087361,209648,25.39648411,66.58298946,105,89.2,55,599,13520.99638,30820.42946,1679.936307,171.4889282,0,2,0
444,Karen,CAR,Apayao,2008,4,5,140,988.7,3,106551.063,23.66576039,209648,25.39648411,66.939055,108,89.2,55,599,8682.893865,10213.49982,2454.733705,214.1315173,0,2,0
441,Karen,CAR,Benguet,2008,4,5,140,988.7,2,690145.0255,244.1617021,209648,25.39648411,51.98051538,98,89.2,55,599,13747.74674,183430.1582,1469.73281,1147.47947,0,2,0
443,Karen,CAR,Kalinga,2008,4,5,140,988.7,2,188540.7571,57.44620941,209648,25.39648411,70.22951873,105,89.2,55,599,13599.95434,18348.28846,3502.805192,265.4773643,0,2,0
445,Karen,CAR,Mt. Province,2008,4,5,140,988.7,2,150480.6365,62.97762917,209648,25.39648411,73.14339737,106,89.2,55,599,7438.529557,22537.06089,1082.670465,84.84687541,0,2,0
1336,Glenda,NCR,Metro Manila,2014,4,5,150,964.2,3,12666191.15,20444.50906,370275.0124,3.785832641,45.58461157,100.7707252,95.03880865,162,470,344593.4364,2139922.151,41695.22414,20796.5169,0,2,0
876,Pedring,V,Albay,2011,4,5,140,976.2,1,1249297.371,485.1809852,158596,39.51341744,68.18077664,101.979997,84.14524993,109,1145,27175.47065,135917.5164,56678.10921,18307.87698,0,2,0
877,Pedring,V,Camarines Norte,2011,4,5,140,976.2,1,550764.3276,241.7828149,158596,32.53219437,70.59541525,103.1349081,84.14524993,109,1145,11425.20203,50292.06447,37543.86918,8738.886483,0,2,0
878,Pedring,V,Camarines Sur,2011,4,5,140,976.2,1,1847692.102,335.2187271,158596,43.32214801,73.18211957,102.3483671,84.14524993,109,1145,54600.31683,162425.9763,104064.1644,16213.67525,0,2,0
879,Pedring,V,Catanduanes,2011,4,5,140,976.2,1,249165.3513,166.9829987,158596,32.15452733,75.97296561,102.9191428,84.14524993,109,1145,10087.3168,23835.56677,10790.93328,1696.439341,0,2,0
881,Pedring,V,Masbate,2011,4,5,140,976.2,1,845891.6718,204.392753,158596,52.91527307,86.97646572,102.3483671,84.14524993,109,1145,26533.80005,41631.61092,82739.67983,7317.932275,0,2,0
880,Pedring,V,Sorsogon,2011,4,5,140,976.2,1,750901.7147,354.3644035,158596,40.22787787,73.75964687,102.3483671,84.14524993,109,1145,10585.25839,60491.19259,51919.97837,21070.45541,0,2,0
620,Ondoy,VI,Negros Occidental,2009,2,4,110,989.5,0,2895105.48,361.6698268,159000,30.4,63.66491533,105,83.03538589,86,1732,190616.1346,282615.862,122567.2141,8905.092684,0,2,0
753,Dodong,IV-A,Batangas,2011,2,2,65,1004.3,0,2437650.254,782.5396875,271818,18.34429831,57.1769713,100.5967935,94.39713371,240,2153,58261.07004,384080.0609,16896.16251,4728.813998,0,2,0
752,Dodong,IV-A,Quezon,2011,2,2,65,1004.3,0,2013476.581,228.1805498,271818,28.24623387,65.17986946,102.3483671,94.39713371,240,2153,131288.0224,268956.7493,87893.97604,44360.03417,0,2,0
1258,Yolanda (Haiyan),IV-A,Batangas,2013,4,3,235,910,4,2562780.989,822.7094232,266244.3459,18.0388809,55.56578489,99.79520308,95,212,2568,57420.23198,396423.2987,16918.86778,4440.896349,0,2,0
1259,Yolanda (Haiyan),IV-A,Cavite,2013,4,3,235,910,4,3430920.02,2247.89686,266244.3459,3.299326439,50.56243677,99.38057793,95,212,2568,68393.89216,552896.4761,15683.64536,4502.798829,0,2,0
1260,Yolanda (Haiyan),IV-A,Laguna,2013,4,3,235,910,4,2883345.738,1495.33289,266244.3459,7.369826446,50.56243677,99.19514812,95,212,2568,74703.60858,475363.0942,8229.62811,3831.944916,0,2,0
1261,Yolanda (Haiyan),IV-A,Quezon,2013,4,3,235,910,4,2067430.407,234.2949561,266244.3459,28.63973781,63.57005511,99.12337383,95,212,2568,127171.6226,273750.0958,86807.02931,39586.45268,0,2,0
1262,Yolanda (Haiyan),IV-A,Rizal,2013,4,3,235,910,4,2717296.533,2297.633732,266244.3459,7.302399282,53.17984681,100,95,212,2568,77388.89147,405765.3495,14440.5376,4373.935027,0,2,0
334,Mina,V,Albay,2007,4,8,175,992.7,3,1187185,465,133551,36.49972653,77,104,79.93996001,117,1107,29067,134086,54729,17201,0,2,0
331,Mina,V,Camarines Norte,2007,4,8,175,992.7,3,513785,221,133551,41.33202104,79,105,79.93996001,117,1107,11447,48965,37449,8300,0,2,0
332,Mina,V,Camarines Sur,2007,4,8,175,992.7,3,1693821,308,133551,47.83331012,81,105,79.93996001,117,1107,56294,159095,101628,14945,0,2,0
330,Mina,V,Catanduanes,2007,4,8,175,992.7,3,232757,156,133551,36.80989317,87,106,79.93996001,117,1107,10680,23286,10288,1597,0,2,0
333,Mina,V,Masbate,2007,4,8,175,992.7,2,768939,185,133551,54.48529727,101,105,79.93996001,117,1107,25387,39089,83765,6619,0,2,0
335,Mina,V,Sorsogon,2007,4,8,175,992.7,3,709673,335,133551,40.55667359,86,105,79.93996001,117,1107,10617,59704,51222,20598,0,2,0
507,Feria,IV-B,Marinduque,2009,2,4,75,993.6,0,228429.0794,239.8004151,141000,33.6,75.79631517,103,84.49159798,65,725.0565495,11732.96127,30754.46879,7665.905035,676.529859,0,2,0
508,Feria,IV-B,Occidental Mindoro,2009,2,4,75,993.6,0,442385.906,75.60743486,141000,35.9,73.30937693,108,84.49159798,65,725.0565495,12945.15363,46157.37216,32621.03127,3574.187039,0,2,0
509,Feria,IV-B,Oriental Mindoro,2009,2,4,75,993.6,0,768626.8456,181.3492055,141000,36.1,73.25077946,104,84.49159798,65,725.0565495,25284.33487,91791.9701,42975.73471,5643.755947,0,2,0
510,Feria,IV-B,Romblon,2009,2,4,75,993.6,0,282537.8519,184.2497975,141000,41.9,79.40310968,103,84.49159798,65,725.0565495,9351.007451,27675.47762,20405.57337,3219.974891,0,2,0
974,Gener,IV-B,Occidental Mindoro,2012,4,5,130,972,3,466446.0706,79.71951732,179000,38.1,70.78465736,101.1634067,86.29153874,67,795,12839.23152,44054.01524,32383.2045,3549.415873,0,2,0
975,Gener,IV-B,Oriental Mindoro,2012,4,5,130,972,3,808482.5864,190.7527372,179000,29.3,66.78373288,101.1413386,86.29153874,67,795,24577.94811,86761.6106,42817.37722,5884.623912,0,2,0
977,Gener,IV-B,Palawan,2012,4,5,130,972,3,1037052.166,60.89292402,179000,26.4,72.37327871,101.2906561,86.29153874,67,795,42482.47551,58173.22787,120583.1109,4471.140385,0,2,0
976,Gener,IV-B,Romblon,2012,4,5,130,972,3,287437.8299,187.4451922,179000,40.5,73.37364557,100.9700951,86.29153874,67,795,8700.664313,26240.33858,20987.07646,3281.013017,0,2,0
1373,Henry,VI,Negros Occidental,2014,4,6,130,972,2,3028263.742,378.3045664,185160.9913,31.57950146,62.3949364,96.92074506,84.35613871,61,1942,189970.6123,274974.5236,122802.9293,8916.165784,0,2,0
178,Paeng,CAR,Apayao,2006,4,5,195,981.7,3,102677.8492,22.80549164,192126,26,69,108,87.66012001,57,564,8326.779927,9228.950798,2495.008974,258.0880774,0,2,0
179,Paeng,CAR,Benguet,2006,4,5,195,981.7,3,660484.9405,233.6684629,192126,26,55,97,87.66012001,57,564,15271.35632,180703.2836,1712.063781,1789.383755,0,2,0
180,Paeng,CAR,Ifugao,2006,4,5,195,981.7,3,177939.6953,67.96753844,192126,26,69,108,87.66012001,57,564,15832.6502,14432.85143,4455.027572,196.3482456,0,2,0
177,Paeng,CAR,Kalinga,2006,4,5,195,981.7,3,181116.0328,55.18398093,192126,26,74,105,87.66012001,57,564,13748.84718,16053.88414,3621.868537,329.6603626,0,2,0
942,Sendong,ARMM,Lanao del Sur,2011,2,4,75,995.8,2,954687.0474,63.41113967,124067,67.55275284,82.97530302,95.59256155,71.89958237,36,441,68157.06991,45933.78915,7037.130877,1850.940304,0,2,0
446,Nina,I,Ilocos Norte,2008,4,5,175,983.2,3,554109.5208,162.0795673,170138,15.6387719,58.98285435,102,91.3,121,992,11657.51242,99576.91144,5196.640674,1275.649636,0,2,0
447,Nina,I,Ilocos Sur,2008,4,5,175,983.2,2,641509.8138,247.1147203,170138,18.95862465,60.93291918,102,91.3,121,992,20628.09574,107926.5153,4855.584063,803.7497922,0,2,0
448,Nina,I,La Union,2008,4,5,175,983.2,1,727883.5315,485.4887223,170138,28.15590749,61.65951057,104,91.3,121,992,33249.42683,115991.541,3325.969772,602.3517865,0,2,0
449,Nina,I,Pangasinan,2008,4,5,175,983.2,1,2689478.63,493.4289004,170138,24.25663431,66.29072849,105,91.3,121,992,108278.6343,391881.6205,49138.47379,10042.29593,0,2,0
407,Frank,ARMM,Basilan,2008,4,6,160,988,2,458572.0648,124.7085555,104212,37.38312411,84.66144456,101,71.6,21,600,33104.55818,15200.30055,36008.58474,1432.226402,0,2,0
408,Frank,ARMM,Lanao del Sur,2008,4,6,160,988,2,1065534.289,70.77370938,104212,52.31747738,88.60414182,96,71.6,21,600,70777.51747,48226.40132,6969.304756,1802.0207,0,2,0
409,Frank,ARMM,Maguindanao,2008,4,6,160,988,2,1419191.558,139.9002552,104212,52.98804335,79.95080309,104,71.6,21,600,74100.59541,56213.80196,116021.4823,9767.135834,0,2,0
410,Frank,ARMM,Maguindanao,2008,4,6,160,988,2,1419191.558,139.9002552,104212,52.98804335,79.95080309,104,71.6,21,600,74100.59541,56213.80196,116021.4823,9767.135834,0,2,0
411,Frank,ARMM,Tawi-tawi,2008,4,6,160,988,2,420476.7122,115.9439997,104212,40.26801601,78.94847893,100,71.6,21,600,36199.12482,5290.403456,22865.55334,529.9719648,0,2,0
24,Labuyo,V,Albay,2005,4,5,95,998.9,1,1158841.189,450.051143,119539,36.30054595,78,104,80.01993999,124,1096,24996.25014,119425.1252,59344.09323,19614.59315,0,2,0
22,Labuyo,V,Camarines Sur,2005,4,5,95,998.9,1,1651890.374,299.6952727,119539,47.76671308,81,105,80.01993999,124,1096,52764.57111,142982.3038,103927.1046,16062.82918,0,2,0
23,Labuyo,V,Masbate,2005,4,5,95,998.9,1,750910.8256,181.4425369,119539,52.72908737,99,105,80.01993999,124,1096,21503.12643,33934.02897,85187.13404,7609.572124,0,2,0
1041,Ofel,V,Camarines Sur,2012,1,4,85,991,2,1873365.031,339.8764547,162000,41.2,72.37327871,100.7229639,85.60987834,110,1134,54906.27445,165666.5884,104087.0078,16238.81626,0,3,0
1042,Ofel,V,Masbate,2012,1,4,85,991,2,857284.7547,207.1456629,162000,51.3,85.96483625,100.7229639,85.60987834,110,1134,27372.24566,42914.54124,82331.77079,7269.325633,0,3,0
1431,Mario,CAR,Abra,2014,4,5,105,982,2,239860.6742,57.11349189,242327.9663,23.64715215,62,97.54918702,90.79703958,54,647,13529.97666,31016.12918,1747.492391,164.1418002,0,3,0
1432,Mario,CAR,Apayao,2014,4,5,105,982,2,117844.6333,26.1741439,242327.9663,23.64715215,58.9671998,94.82154283,90.79703958,54,647,8723.254415,10365.45632,2587.766142,209.5641451,0,3,0
1433,Mario,CAR,Benguet,2014,4,5,105,982,2,777288.4866,274.9915929,242327.9663,23.64715215,50.79841266,94.54762709,90.79703958,54,647,12601.52187,172423.0578,1438.653864,971.2249289,0,3,0
1434,Mario,CAR,Ifugao,2014,4,5,105,982,2,200401.0184,76.54707905,242327.9663,23.64715215,61.58853346,96.28606889,90.79703958,54,647,16261.31515,16994.39119,4168.669422,145.0533242,0,3,0
1435,Mario,CAR,Kalinga,2014,4,5,105,982,2,210419.0365,64.11227058,242327.9663,23.64715215,63.39501529,95.46573749,90.79703958,54,647,13284.90016,19189.15932,3647.342615,256.3772875,0,3,0
1436,Mario,CAR,Mt. Province,2014,4,5,105,982,2,154509.3158,64.66367118,242327.9663,23.64715215,62.7801196,96.28606889,90.79703958,54,647,7372.341935,23018.34706,1110.74065,84.8913645,0,3,0
40,Quedan,VI,Aklan,2005,1,3,55,1002.8,1,482188.6257,273.9241184,123270,40.87576258,72,103,81.93823112,89,1594,4897.730565,34918.59382,45086.22769,12108.65398,0,3,0
42,Quedan,VI,Capiz,2005,1,3,55,1002.8,1,687748.7421,265.065189,123270,30.20616463,76,104,81.93823112,89,1594,50437.46817,48935.90342,35477.72166,2679.01717,0,3,0
41,Quedan,VI,Iloilo,2005,1,3,55,1002.8,1,2055983.448,405.0416763,123270,20.40084295,63,103,81.93823112,89,1594,160840.4359,172519.0948,66053.94098,5146.601335,0,3,0
43,Quedan,VI,Negros Occidental,2005,1,3,55,1002.8,1,2779395.056,347.2147511,123270,27.50263361,66,105,81.93823112,89,1594,184129.5027,228310.2938,124940.5517,10134.17911,0,3,0
1496,Seniang,VII,Bohol,2014,2,4,65,997,2,1301659.929,272.7405919,199403.8885,39.30520009,66.58937928,98.17136563,87.15962412,53,1779,74267.9366,133441.3309,39054.44226,3191.132388,0,3,0
1497,Seniang,VII,Cebu,2014,2,4,65,997,2,4535374.327,849.0030563,199403.8885,24.19024971,62.3949364,98.17136563,87.15962412,53,1779,297909.1901,472785.5648,75293.22555,8925.327817,0,3,0
1499,Seniang,VII,Negros Oriental,2014,2,4,65,997,2,1341044.901,247.3992404,199403.8885,43.28110084,61.58853346,97.54918702,87.15962412,53,1779,74502.42146,88507.23847,95672.98398,10036.13383,0,3,0
1498,Seniang,VII,Siquijor,2014,2,4,65,997,2,94979.59817,281.4293703,199403.8885,31.99440859,58.77880234,97.97999699,87.15962412,53,1779,7326.869277,9939.776884,2806.649061,296.9888992,0,3,0
1316,Agaton,XIII,Agusan del Norte,2014,1,4,55,1000,1,681397.3278,198.759521,167968.3713,38.68275044,67,96.42318899,90.63101087,17,750,39361.58607,39972.32907,42626.08192,3311.930087,0,3,0
1317,Agaton,XIII,Agusan del Sur,2014,1,4,55,1000,1,691573.7254,69.22992551,167968.3713,52.37998163,71,95.09393344,90.63101087,17,750,41649.21138,23264.36181,58319.20998,1690.772981,0,3,0
1318,Agaton,XIII,Dinagat Islands,2014,1,4,55,1000,1,127082.1232,155.4578434,167968.3713,47.4739283,66.19879878,97.57550865,90.63101087,17,750,8130.228755,7752.235772,8023.642302,576.1743147,0,3,0
1319,Agaton,XIII,Surigao del Norte,2014,1,4,55,1000,1,476273.4277,243.9150616,167968.3713,47.4739283,62.58871323,97.27857784,90.63101087,17,750,15713.32972,36592.74367,31421.46629,4267.760047,0,3,0
1320,Agaton,XIII,Surigao del Sur,2014,1,4,55,1000,1,585909.485,118.780685,167968.3713,42.1474136,66.39523784,96.24363995,90.63101087,17,750,25779.95592,23415.34031,56899.77575,3726.474617,0,3,0
1504,Seniang,VIII,Biliran,2014,2,4,65,997,2,169594.7288,316.4021731,163734.6612,31.60014451,71.59010888,97.54918702,73.62160104,42,865,7989.752988,15032.01474,8805.776929,991.7576818,0,3,0
1503,Seniang,VIII,Eastern Samar,2014,2,4,65,997,2,459239.3262,99.46359368,163734.6612,60.90081397,70.34641844,95.82329708,73.62160104,42,865,20479.16863,31192.85405,32738.92366,1978.138608,0,3,0
1500,Seniang,VIII,Leyte,2014,2,4,65,997,2,1929888.622,295.2182022,163734.6612,38.09702314,65.97057863,96.27816416,73.62160104,42,865,97041.07775,162199.6596,104439.8916,11248.41378,0,3,0
1505,Seniang,VIII,Northern Samar,2014,2,4,65,997,2,623457.6061,168.7318959,163734.6612,50.9075984,75.53498482,96.62765839,73.62160104,42,865,14000.81382,29585.3869,56349.57334,8563.630417,0,3,0
1501,Seniang,VIII,Samar,2014,2,4,65,997,2,770824.1722,127.4504545,163734.6612,47.1028961,71.71398405,96.01154382,73.62160104,42,865,29857.25389,40327.92831,63973.01458,5308.640248,0,3,0
1502,Seniang,VIII,Southern Leyte,2014,2,4,65,997,2,417127.1621,231.5494999,163734.6612,43.2249357,62.7801196,97.74093952,73.62160104,42,865,24831.21287,45189.53154,13704.91424,1843.795491,0,3,0
1630,Nona,IV-A,Batangas,2015,4,7,150,963,0,2694335,865,273154.517,18.41419508,54,99,94.79883135,208,2289.5,57065.46372,401283.6678,17240.70834,4311.162184,0,3,0
1629,Nona,IV-A,Cavite,2015,4,7,150,963,0,3678301,2410,273154.517,3.33886654,49,101,94.79883135,208,2289.5,67868.93555,560556.3011,15697.19655,4204.223625,0,3,0
1631,Nona,IV-A,Laguna,2015,4,7,150,963,0,3035081,1574,273154.517,6.972335032,49,100,94.79883135,208,2289.5,73911.50709,483517.9756,8306.98553,3388.005111,0,3,0
1628,Nona,IV-A,Quezon,2015,4,7,150,963,0,2122830,241,273154.517,28.18391098,62,96,94.79883135,208,2289.5,118339.3914,267532.6229,85924.79757,30380.20419,0,3,0
1306,Agaton,X,Bukidnon,2014,1,4,55,1000,1,1391218.379,132.5147833,180380.1621,47.8618387,67.19881655,95.11629486,92.3310839,65,1085,138350.3216,89373.04917,24085.16289,660.0599004,0,3,0
1307,Agaton,X,Camiguin,2014,1,4,55,1000,1,87523.42345,362.5058957,180380.1621,41.62749099,67,97.87385512,92.3310839,65,1085,6186.237795,9042.657529,2120.428505,152.6767919,0,3,0
1308,Agaton,X,Lanao del Norte,2014,1,4,55,1000,1,1000712.371,240.121216,180380.1621,48.00024044,72.59024293,99.57706902,92.3310839,65,1085,67825.84033,67588.50516,34858.5935,2573.963651,0,3,0
1309,Agaton,X,Misamis Occidental,2014,1,4,55,1000,1,595065.5504,296.5497129,180380.1621,44.16619837,60.39477091,98.46649888,92.3310839,65,1085,43567.87265,41323.86482,30117.58799,2435.152428,0,3,0
1310,Agaton,X,Misamis Oriental,2014,1,4,55,1000,1,1533559.266,432.6808148,180380.1621,25.38193587,63.39501529,96.08476879,92.3310839,65,1085,105877.8501,137650.1753,37895.77598,2942.125669,0,3,0
271,Hannah,VI,Antique,2007,2,4,65,997.8,1,515265,189,138958,49.0419477,85,106,82.37881864,85,1623,26886,40578,35673,2899,0,3,0
270,Hannah,VI,Guimaras,2007,2,4,65,997.8,0,151238,250,138958,23.6630359,63,107,82.37881864,85,1623,11171,13451,7051,358,0,3,0
272,Hannah,VI,Iloilo,2007,2,4,65,997.8,1,2110588,416,138958,23.29511585,60,104,82.37881864,85,1623,167867,189424,63084,3990,0,3,0
269,Hannah,VI,Negros Occidental,2007,2,4,65,997.8,0,2869766,359,138958,28.91504905,63,106,82.37881864,85,1623,189325,253464,123039,8318,0,3,0
289,Kabayan,II,Cagayan,2007,4,5,120,996.8,2,1072571,115,154520,28.98740952,63,104,85.75728249,84,724,51147,139056,28290,3891,0,3,0
288,Kabayan,II,Isabela,2007,4,5,120,996.8,3,1401495,113,154520,29.36480277,62,105,85.75728249,84,724,60559,211420,29134,2252,0,3,0
290,Kabayan,II,Nueva Vizcaya,2007,4,5,120,996.8,3,397837,100,154520,14.41046693,62,105,85.75728249,84,724,27567,52983,7004,453,0,3,0
291,Kabayan,II,Quirino,2007,4,5,120,996.8,3,163610,70,154520,14.92599998,64,107,85.75728249,84,724,13385,18651,3332,425,0,3,0
312,Lando,II,Cagayan,2007,4,10,130,998.3,2,1072571,115,154520,28.98740952,63,104,85.75728249,84,724,51147,139056,28290,3891,0,3,0
729,Bebeng,VII,Cebu,2011,2,6,85,997,0,4256434.181,796.7866306,200310,23.99176338,63.59490415,101.7710199,87.01932357,105,1742,297070.9222,446517.109,76222.77659,10363.5421,0,3,0
730,Bebeng,VII,Negros Oriental,2011,2,6,85,997,0,1300050.428,239.8364799,200310,43.67884829,63.38842283,102.3483671,87.01932357,105,1742,72011.87188,83271.77926,95937.87037,10437.83943,0,3,0
731,Bebeng,VIII,Eastern Samar,2011,2,6,85,997,1,436274.0033,94.48968702,163975,61.16730173,74.54537297,104.8179337,73.57768093,78,819,19673.93047,29565.22934,33358.90008,2021.203903,0,3,0
732,Bebeng,VIII,Leyte,2011,2,6,85,997,1,1823348.073,278.920521,163975,38.20846463,68.97013933,103.4811745,73.57768093,78,819,94685.0709,154985.3587,105860.5615,11710.85302,0,3,0
733,Bebeng,VIII,Northern Samar,2011,2,6,85,997,1,597441.5073,161.6909269,163975,50.82550696,80.33363632,102.841248,73.57768093,78,819,13112.54948,27620.45127,56852.88483,8716.395194,0,3,0
734,Bebeng,VIII,Samar,2011,2,6,85,997,1,742564.6924,122.7779446,163975,47.36341186,77.11187816,104.1402693,73.57768093,78,819,28383.33197,38166.82434,64684.2399,5520.440084,0,3,0
1100,Pablo,ARMM,Lanao del Sur,2012,4,8,185,943,3,976606.0459,64.86701851,130000,73.8,81.96310609,96.1888192,71.99972145,37,441,68731.83673,47166.05216,6949.188461,1810.230158,0,3,0
1101,Pablo,ARMM,Maguindanao,2012,4,8,185,943,3,1313387.782,129.470391,130000,63.7,81.54651633,101.1413386,71.99972145,37,441,71307.93771,54812.99284,113034.8633,9607.813813,0,3,0
4,Auring,VIII,Biliran,2005,2,4,105,1004.9,3,147176.0201,274.5770043,117645,27.19733369,84,105,75.15679119,75,805,6850.903848,12286.25741,9987.575773,1170.624056,0,3,0
2,Auring,VIII,Eastern Samar,2005,2,4,105,1004.9,3,396519.3447,85.8794897,117645,49.70462316,85,107,75.15679119,75,805,17626.89483,25406.5918,34700.33483,2201.032913,0,3,0
1,Auring,VIII,Leyte,2005,2,4,105,1004.9,3,1685475.999,257.8300055,117645,39.12665829,76,105,75.15679119,75,805,88551.87097,135828.6003,110199.6332,12954.94639,0,3,0
3,Auring,VIII,Northern Samar,2005,2,4,105,1004.9,3,535252.529,144.8601687,117645,53.84050213,91,105,75.15679119,75,805,11121.38176,22595.39972,58171.09858,8881.493069,0,3,0
5,Auring,VIII,Southern Leyte,2005,2,4,105,1004.9,2,381821.778,211.9512939,117645,31.04660463,75,105,75.15679119,75,805,23697.10776,36337.95916,16078.3843,2072.050433,0,3,0
597,Ondoy,III,Aurora,2009,2,4,110,989.5,2,196652.5303,62.76011052,221000,18.2,70.87659579,106,92.1399653,198,1773,11497.82342,23203.54136,7376.68631,580.8591113,0,3,0
598,Ondoy,III,Bataan,2009,2,4,110,989.5,1,678933.1352,494.4960125,221000,1.833030278,56.98265605,102,92.1399653,198,1773,11446.55779,119837.5312,9318.576204,2613.16135,0,3,0
600,Ondoy,III,Bulacan,2009,2,4,110,989.5,2,2889955.8,1038.174437,221000,6.9,56.93138352,100,92.1399653,198,1773,52212.89913,549174.5411,14297.07153,5627.539869,0,3,0
603,Ondoy,III,Nueva Ecija,2009,2,4,110,989.5,2,1917469.689,337.0077613,221000,29.9,59.30380497,103,92.1399653,198,1773,58496.48165,319838.9854,36111.32889,6076.020175,0,3,0
602,Ondoy,III,Pampanga,2009,2,4,110,989.5,2,2302752.062,1115.355621,221000,6.9,58.30330609,102,92.1399653,198,1773,32259.43356,415342.0595,13644.73898,5900.591731,0,3,0
601,Ondoy,III,Tarlac,2009,2,4,110,989.5,2,1263231.195,414.6513511,221000,17.5,60.93579197,103,92.1399653,198,1773,29995.11632,216667.1109,18045.51693,3132.470797,0,3,0
599,Ondoy,III,Zambales,2009,2,4,110,989.5,2,743677.8922,194.917345,221000,17.3,61.30475459,103,92.1399653,198,1773,16767.57694,132632.7707,14197.52235,2310.274745,0,3,0
145,Milenyo,IV-B,Oriental Mindoro,2006,4,5,130,963.9,3,727807.9048,171.7184171,108946,43.7,85,105,83.25630079,64,686,23306.58955,77776.47869,42983.22038,6350.488978,0,3,0
144,Milenyo,IV-B,Marinduque,2006,4,5,130,963.9,3,227845.5157,239.1878012,108946,40.5,83,102,83.25630079,64,686,11861.28324,27781.42058,8183.702904,777.210008,0,3,0
146,Milenyo,IV-B,Occidental Mindoro,2006,4,5,130,963.9,2,415725.6191,71.05096983,108946,43.2,76,109,83.25630079,64,686,12407.66706,40169.8267,32055.68819,3594.576473,0,3,0
652,Pepeng,V,Albay,2009,4,10,195,978.5,1,1217819.549,472.9561612,152000,36.7,71.56977231,103,81.29073578,114,1103,27336.30987,145075.1609,56331.32856,18216.16594,0,3,0
654,Pepeng,V,Camarines Norte,2009,4,10,195,978.5,2,533025.9679,233.9957628,152000,41.8,73.57234458,105,81.29073578,114,1103,11233.33315,53955.90371,37816.10182,9273.33245,0,3,0
653,Pepeng,V,Camarines Sur,2009,4,10,195,978.5,2,1778472.011,322.6604276,152000,47.9,76.26339817,104,81.29073578,114,1103,54676.99869,173772.191,105341.6122,16905.38626,0,3,0
655,Pepeng,V,Catanduanes,2009,4,10,195,978.5,3,241700.3012,161.9801504,152000,29.1,80.19862105,105,81.29073578,114,1103,9743.84186,25447.26762,10946.89363,1791.210086,0,3,0
656,Pepeng,V,Masbate,2009,4,10,195,978.5,1,812144.9746,196.2385406,152000,56.3,92.135905,104,81.29073578,114,1103,29591.44989,46660.10676,80996.66656,7517.185745,0,3,0
657,Pepeng,V,Sorsogon,2009,4,10,195,978.5,0,730238.0605,344.612843,152000,39.3,78.50072348,104,81.29073578,114,1103,10954.33449,65156.03218,51534.8561,21558.22793,0,3,0
769,Falcon,IV-A,Batangas,2011,2,5,195,979.9,0,2437650.254,782.5396875,271818,18.34429831,57.1769713,100.5967935,94.39713371,240,2153,58261.07004,384080.0609,16896.16251,4728.813998,0,3,0
770,Falcon,IV-A,Cavite,2011,2,5,195,979.9,0,3200176.436,2096.716485,271818,3.331981674,52.17469412,97.78712148,94.39713371,240,2153,68301.07802,530998.6801,15901.98165,5052.40675,0,3,0
771,Falcon,IV-A,Rizal,2011,2,5,195,979.9,0,2560027.504,2164.653536,271818,6.839946536,54.38646359,100,94.39713371,240,2153,78120.0492,389440.1095,13841.30302,4692.203965,0,3,0
1324,Basyang,VII,Cebu,2014,2,3,45,1004,2,4535374.327,849.0030563,199403.8885,24.19024971,62.3949364,98.17136563,87.15962412,53,1779,297909.1901,472785.5648,75293.22555,8925.327817,0,3,0
84,Caloy,VIII,Biliran,2006,4,7,160,981,2,148596.6536,277.2273906,125731,29.8,83,106,74.39686968,79,813,7115.34816,13080.92913,9744.325676,1104.441155,0,3,0
81,Caloy,VIII,Eastern Samar,2006,4,7,160,981,3,400793.6349,86.80522982,125731,51.3,85,108,74.39686968,79,813,18371.71147,26926.81409,34379.68594,2080.19968,0,3,0
83,Caloy,VIII,Leyte,2006,4,7,160,981,1,1704747.822,260.7780476,125731,38.4,76,106,74.39686968,79,813,90900.78209,143368.5272,108044.2379,12438.68662,0,3,0
80,Caloy,VIII,Northern Samar,2006,4,7,160,981,3,542457.2749,146.8100534,125731,53.4,91,106,74.39686968,79,813,11648.69001,24423.72929,57654.75771,8986.624309,0,3,0
82,Caloy,VIII,Samar,2006,4,7,160,981,2,687160.9836,113.6173239,125731,40.4,86,108,74.39686968,79,813,25956.13495,34661.49348,65828.82172,5848.357678,0,3,0
79,Caloy,VIII,Southern Leyte,2006,4,7,160,981,1,386308.0331,214.441638,125731,33.7,75,106,74.39686968,79,813,24645.57295,38550.61418,15005.92457,1902.051539,0,3,0
1439,Queenie,VII,Bohol,2014,2,3,85,997,1,1301659.929,272.7405919,199403.8885,39.30520009,66.58937928,98.17136563,87.15962412,53,1779,74267.9366,133441.3309,39054.44226,3191.132388,0,3,0
1440,Queenie,VII,Cebu,2014,2,3,85,997,1,4535374.327,849.0030563,199403.8885,24.19024971,62.3949364,98.17136563,87.15962412,53,1779,297909.1901,472785.5648,75293.22555,8925.327817,0,3,0
